Solver Configuration,LTL,Instance,Result Code,Wall Time
BSaLTic-DHf,reactivity,schedule_world.3_reactivity_0.smv_k80.dimacs,SAT,2.36
BSaLTic-EHf,reactivity,schedule_world.3_reactivity_0.smv_k80.dimacs,SAT,1.58
Kissat,reactivity,schedule_world.3_reactivity_0.smv_k80.dimacs,SAT,119.833
MapleCOMSPS,reactivity,schedule_world.3_reactivity_0.smv_k80.dimacs,SAT,1.6
BSaLTic-DHf,persistence,semaphore_k1000.dimacs,SAT,10.81
BSaLTic-EHf,persistence,semaphore_k1000.dimacs,SAT,10.93
Kissat,persistence,semaphore_k1000.dimacs,SAT,7.41008
MapleCOMSPS,persistence,semaphore_k1000.dimacs,SAT,15.48
BSaLTic-DHf,persistence,semaphore_k1400.dimacs,SAT,19.63
BSaLTic-EHf,persistence,semaphore_k1400.dimacs,SAT,29.36
Kissat,persistence,semaphore_k1400.dimacs,SAT,368.689
MapleCOMSPS,persistence,semaphore_k1400.dimacs,SAT,32.23
BSaLTic-DHf,persistence,semaphore_k200.dimacs,SAT,0.36
BSaLTic-EHf,persistence,semaphore_k200.dimacs,SAT,0.25
Kissat,persistence,semaphore_k200.dimacs,SAT,0.344656
MapleCOMSPS,persistence,semaphore_k200.dimacs,SAT,0.29
BSaLTic-DHf,persistence,semaphore_k400.dimacs,SAT,1.79
BSaLTic-EHf,persistence,semaphore_k400.dimacs,SAT,1.7
Kissat,persistence,semaphore_k400.dimacs,SAT,15.7045
MapleCOMSPS,persistence,semaphore_k400.dimacs,SAT,2.27
BSaLTic-DHf,recurrence,semaphore_neg.smv_k1200.dimacs,SAT,147.22
BSaLTic-EHf,recurrence,semaphore_neg.smv_k1200.dimacs,SAT,220.96
Kissat,recurrence,semaphore_neg.smv_k1200.dimacs,SAT,1.31936
MapleCOMSPS,recurrence,semaphore_neg.smv_k1200.dimacs,SAT,217.04
BSaLTic-DHf,recurrence,semaphore_neg.smv_k1600.dimacs,SAT,355.86
BSaLTic-EHf,recurrence,semaphore_neg.smv_k1600.dimacs,SAT,339.46
Kissat,recurrence,semaphore_neg.smv_k1600.dimacs,SAT,41.7243
MapleCOMSPS,recurrence,semaphore_neg.smv_k1600.dimacs,SAT,539.79
BSaLTic-DHf,recurrence,semaphore_neg.smv_k20.dimacs,SAT,0.01
BSaLTic-EHf,recurrence,semaphore_neg.smv_k20.dimacs,SAT,0.01
Kissat,recurrence,semaphore_neg.smv_k20.dimacs,SAT,0.013094
MapleCOMSPS,recurrence,semaphore_neg.smv_k20.dimacs,SAT,0.01
BSaLTic-DHf,recurrence,semaphore_neg.smv_k600.dimacs,SAT,18.48
BSaLTic-EHf,recurrence,semaphore_neg.smv_k600.dimacs,SAT,17.51
Kissat,recurrence,semaphore_neg.smv_k600.dimacs,SAT,0.57044
MapleCOMSPS,recurrence,semaphore_neg.smv_k600.dimacs,SAT,28.14
BSaLTic-DHf,recurrence,semaphore_neg.smv_k800.dimacs,SAT,41.27
BSaLTic-EHf,recurrence,semaphore_neg.smv_k800.dimacs,SAT,62.04
Kissat,recurrence,semaphore_neg.smv_k800.dimacs,SAT,54.0116
MapleCOMSPS,recurrence,semaphore_neg.smv_k800.dimacs,SAT,61.89
BSaLTic-DHf,persistence,short_k1000.dimacs,UNSAT,17.59
BSaLTic-EHf,persistence,short_k1000.dimacs,UNSAT,17.64
Kissat,persistence,short_k1000.dimacs,UNSAT,69.5842
MapleCOMSPS,persistence,short_k1000.dimacs,UNSAT,30.68
BSaLTic-DHf,persistence,short_k400.dimacs,UNSAT,1.3
BSaLTic-EHf,persistence,short_k400.dimacs,UNSAT,1.04
Kissat,persistence,short_k400.dimacs,UNSAT,3.02154
MapleCOMSPS,persistence,short_k400.dimacs,UNSAT,1.28
BSaLTic-DHf,recurrence,short_neg.smv_k100.dimacs,SAT,0.03
BSaLTic-EHf,recurrence,short_neg.smv_k100.dimacs,SAT,0.06
Kissat,recurrence,short_neg.smv_k100.dimacs,SAT,0.015342
MapleCOMSPS,recurrence,short_neg.smv_k100.dimacs,SAT,0.05
BSaLTic-DHf,recurrence,short_neg.smv_k1000.dimacs,SAT,20.01
BSaLTic-EHf,recurrence,short_neg.smv_k1000.dimacs,SAT,19.91
Kissat,recurrence,short_neg.smv_k1000.dimacs,SAT,0.429112
MapleCOMSPS,recurrence,short_neg.smv_k1000.dimacs,SAT,31.68
BSaLTic-DHf,recurrence,short_neg.smv_k20.dimacs,SAT,0.001
BSaLTic-EHf,recurrence,short_neg.smv_k20.dimacs,SAT,1.01179
Kissat,recurrence,short_neg.smv_k20.dimacs,SAT,0.010805
MapleCOMSPS,recurrence,short_neg.smv_k20.dimacs,SAT,0.001
BSaLTic-DHf,recurrence,short_neg.smv_k60.dimacs,SAT,0.02
BSaLTic-EHf,recurrence,short_neg.smv_k60.dimacs,SAT,0.01
Kissat,recurrence,short_neg.smv_k60.dimacs,SAT,0.012739
MapleCOMSPS,recurrence,short_neg.smv_k60.dimacs,SAT,0.01
BSaLTic-DHf,recurrence,short_neg.smv_k600.dimacs,SAT,3.92
BSaLTic-EHf,recurrence,short_neg.smv_k600.dimacs,SAT,3.97
Kissat,recurrence,short_neg.smv_k600.dimacs,SAT,0.164853
MapleCOMSPS,recurrence,short_neg.smv_k600.dimacs,SAT,6.64
BSaLTic-DHf,recurrence,short_neg.smv_k800.dimacs,SAT,9.56
BSaLTic-EHf,recurrence,short_neg.smv_k800.dimacs,SAT,9.38
Kissat,recurrence,short_neg.smv_k800.dimacs,SAT,0.283676
MapleCOMSPS,recurrence,short_neg.smv_k800.dimacs,SAT,14.55
BSaLTic-DHf,obligation,short_obligation_0.smv_k2000.dimacs,SAT,0.23
BSaLTic-EHf,obligation,short_obligation_0.smv_k2000.dimacs,SAT,0.22
Kissat,obligation,short_obligation_0.smv_k2000.dimacs,SAT,0.024491
MapleCOMSPS,obligation,short_obligation_0.smv_k2000.dimacs,SAT,0.21
BSaLTic-DHf,obligation,short_obligation_0.smv_k6000.dimacs,SAT,2.22
BSaLTic-EHf,obligation,short_obligation_0.smv_k6000.dimacs,SAT,1.57
Kissat,obligation,short_obligation_0.smv_k6000.dimacs,SAT,0.055062
MapleCOMSPS,obligation,short_obligation_0.smv_k6000.dimacs,SAT,1.94
BSaLTic-DHf,reactivity,short_reactivity_0.smv_k200.dimacs,SAT,35.33
BSaLTic-EHf,reactivity,short_reactivity_0.smv_k200.dimacs,SAT,54.06
Kissat,reactivity,short_reactivity_0.smv_k200.dimacs,SAT,7.10094
MapleCOMSPS,reactivity,short_reactivity_0.smv_k200.dimacs,SAT,55.68
BSaLTic-DHf,safety,sorter.1_guarantee_0.smv_k100.dimacs,UNSAT,1303.87
BSaLTic-EHf,safety,sorter.1_guarantee_0.smv_k100.dimacs,UNSAT,2455.04
Kissat,safety,sorter.1_guarantee_0.smv_k100.dimacs,UNSAT,277.402
MapleCOMSPS,safety,sorter.1_guarantee_0.smv_k100.dimacs,UNSAT,1058.64
BSaLTic-DHf,safety,sorter.1_guarantee_0.smv_k1000.dimacs,wall clock limit exceeded,7200.0
BSaLTic-EHf,safety,sorter.1_guarantee_0.smv_k1000.dimacs,SAT,3549.08
Kissat,safety,sorter.1_guarantee_0.smv_k1000.dimacs,wall clock limit exceeded,7200.02
MapleCOMSPS,safety,sorter.1_guarantee_0.smv_k1000.dimacs,SAT,3123.23
BSaLTic-DHf,safety,sorter.1_guarantee_0.smv_k200.dimacs,wall clock limit exceeded,7200.0
BSaLTic-EHf,safety,sorter.1_guarantee_0.smv_k200.dimacs,wall clock limit exceeded,7200.0
Kissat,safety,sorter.1_guarantee_0.smv_k200.dimacs,UNSAT,1450.12
MapleCOMSPS,safety,sorter.1_guarantee_0.smv_k200.dimacs,wall clock limit exceeded,7200.0
BSaLTic-DHf,safety,sorter.1_guarantee_0.smv_k600.dimacs,wall clock limit exceeded,7200.0
BSaLTic-EHf,safety,sorter.1_guarantee_0.smv_k600.dimacs,wall clock limit exceeded,7200.0
Kissat,safety,sorter.1_guarantee_0.smv_k600.dimacs,wall clock limit exceeded,7200.02
MapleCOMSPS,safety,sorter.1_guarantee_0.smv_k600.dimacs,SAT,6881.3
BSaLTic-DHf,persistence,sorter.1_recurrence_0.smv_k100.dimacs,UNSAT,2540.15
BSaLTic-EHf,persistence,sorter.1_recurrence_0.smv_k100.dimacs,UNSAT,1204.19
Kissat,persistence,sorter.1_recurrence_0.smv_k100.dimacs,UNSAT,231.864
MapleCOMSPS,persistence,sorter.1_recurrence_0.smv_k100.dimacs,UNSAT,2964.56
BSaLTic-DHf,persistence,sorter.1_recurrence_0.smv_k1000.dimacs,wall clock limit exceeded,7200.0
BSaLTic-EHf,persistence,sorter.1_recurrence_0.smv_k1000.dimacs,wall clock limit exceeded,7200.0
Kissat,persistence,sorter.1_recurrence_0.smv_k1000.dimacs,wall clock limit exceeded,7200.0
MapleCOMSPS,persistence,sorter.1_recurrence_0.smv_k1000.dimacs,wall clock limit exceeded,7200.0
BSaLTic-DHf,persistence,sorter.1_recurrence_0.smv_k200.dimacs,wall clock limit exceeded,7200.0
BSaLTic-EHf,persistence,sorter.1_recurrence_0.smv_k200.dimacs,wall clock limit exceeded,7200.0
Kissat,persistence,sorter.1_recurrence_0.smv_k200.dimacs,UNSAT,1199.49
MapleCOMSPS,persistence,sorter.1_recurrence_0.smv_k200.dimacs,wall clock limit exceeded,7200.0
BSaLTic-DHf,persistence,sorter.1_recurrence_0.smv_k40.dimacs,UNSAT,19.34
BSaLTic-EHf,persistence,sorter.1_recurrence_0.smv_k40.dimacs,UNSAT,17.09
Kissat,persistence,sorter.1_recurrence_0.smv_k40.dimacs,UNSAT,25.6161
MapleCOMSPS,persistence,sorter.1_recurrence_0.smv_k40.dimacs,UNSAT,25.66
BSaLTic-DHf,persistence,sorter.1_recurrence_0.smv_k400.dimacs,SAT,1537.48
BSaLTic-EHf,persistence,sorter.1_recurrence_0.smv_k400.dimacs,SAT,1360.11
Kissat,persistence,sorter.1_recurrence_0.smv_k400.dimacs,SAT,3686.86
MapleCOMSPS,persistence,sorter.1_recurrence_0.smv_k400.dimacs,SAT,5560.27
BSaLTic-DHf,persistence,sorter.1_recurrence_0.smv_k600.dimacs,wall clock limit exceeded,7200.0
BSaLTic-EHf,persistence,sorter.1_recurrence_0.smv_k600.dimacs,SAT,1370.9
Kissat,persistence,sorter.1_recurrence_0.smv_k600.dimacs,wall clock limit exceeded,7200.0
MapleCOMSPS,persistence,sorter.1_recurrence_0.smv_k600.dimacs,wall clock limit exceeded,7200.0
BSaLTic-DHf,safety,sorter.2_guarantee_0.smv_k100.dimacs,UNSAT,1430.64
BSaLTic-EHf,safety,sorter.2_guarantee_0.smv_k100.dimacs,UNSAT,1330.93
Kissat,safety,sorter.2_guarantee_0.smv_k100.dimacs,UNSAT,198.741
MapleCOMSPS,safety,sorter.2_guarantee_0.smv_k100.dimacs,UNSAT,863.41
BSaLTic-DHf,safety,sorter.2_guarantee_0.smv_k1000.dimacs,wall clock limit exceeded,7200.0
BSaLTic-EHf,safety,sorter.2_guarantee_0.smv_k1000.dimacs,wall clock limit exceeded,7200.0
Kissat,safety,sorter.2_guarantee_0.smv_k1000.dimacs,wall clock limit exceeded,7200.02
MapleCOMSPS,safety,sorter.2_guarantee_0.smv_k1000.dimacs,wall clock limit exceeded,7200.0
BSaLTic-DHf,safety,sorter.2_guarantee_0.smv_k200.dimacs,wall clock limit exceeded,7200.0
BSaLTic-EHf,safety,sorter.2_guarantee_0.smv_k200.dimacs,wall clock limit exceeded,7200.0
Kissat,safety,sorter.2_guarantee_0.smv_k200.dimacs,UNSAT,1575.03
MapleCOMSPS,safety,sorter.2_guarantee_0.smv_k200.dimacs,wall clock limit exceeded,7200.0
BSaLTic-DHf,safety,sorter.2_guarantee_0.smv_k400.dimacs,SAT,2889.05
BSaLTic-EHf,safety,sorter.2_guarantee_0.smv_k400.dimacs,SAT,444.62
Kissat,safety,sorter.2_guarantee_0.smv_k400.dimacs,SAT,2488.27
MapleCOMSPS,safety,sorter.2_guarantee_0.smv_k400.dimacs,SAT,1109.8
BSaLTic-DHf,persistence,sorter.2_recurrence_0.smv_k1000.dimacs,wall clock limit exceeded,7200.0
BSaLTic-EHf,persistence,sorter.2_recurrence_0.smv_k1000.dimacs,wall clock limit exceeded,7200.0
Kissat,persistence,sorter.2_recurrence_0.smv_k1000.dimacs,wall clock limit exceeded,7200.0
MapleCOMSPS,persistence,sorter.2_recurrence_0.smv_k1000.dimacs,wall clock limit exceeded,7200.0
BSaLTic-DHf,persistence,sorter.2_recurrence_0.smv_k200.dimacs,wall clock limit exceeded,7200.0
BSaLTic-EHf,persistence,sorter.2_recurrence_0.smv_k200.dimacs,wall clock limit exceeded,7200.0
Kissat,persistence,sorter.2_recurrence_0.smv_k200.dimacs,UNSAT,1213.19
MapleCOMSPS,persistence,sorter.2_recurrence_0.smv_k200.dimacs,wall clock limit exceeded,7200.0
BSaLTic-DHf,persistence,sorter.2_recurrence_0.smv_k40.dimacs,UNSAT,17.91
BSaLTic-EHf,persistence,sorter.2_recurrence_0.smv_k40.dimacs,UNSAT,14.42
Kissat,persistence,sorter.2_recurrence_0.smv_k40.dimacs,UNSAT,23.5678
MapleCOMSPS,persistence,sorter.2_recurrence_0.smv_k40.dimacs,UNSAT,29.25
BSaLTic-DHf,persistence,sorter.2_recurrence_0.smv_k400.dimacs,SAT,1452.3
BSaLTic-EHf,persistence,sorter.2_recurrence_0.smv_k400.dimacs,SAT,689.54
Kissat,persistence,sorter.2_recurrence_0.smv_k400.dimacs,SAT,3088.52
MapleCOMSPS,persistence,sorter.2_recurrence_0.smv_k400.dimacs,SAT,3581.96
BSaLTic-DHf,persistence,sorter.2_recurrence_0.smv_k600.dimacs,SAT,1164.11
BSaLTic-EHf,persistence,sorter.2_recurrence_0.smv_k600.dimacs,SAT,674.33
Kissat,persistence,sorter.2_recurrence_0.smv_k600.dimacs,SAT,3617.02
MapleCOMSPS,persistence,sorter.2_recurrence_0.smv_k600.dimacs,SAT,4624.75
BSaLTic-DHf,persistence,sorter.2_recurrence_0.smv_k80.dimacs,UNSAT,566.11
BSaLTic-EHf,persistence,sorter.2_recurrence_0.smv_k80.dimacs,UNSAT,490.45
Kissat,persistence,sorter.2_recurrence_0.smv_k80.dimacs,UNSAT,149.409
MapleCOMSPS,persistence,sorter.2_recurrence_0.smv_k80.dimacs,UNSAT,777.65
BSaLTic-DHf,persistence,sorter.2_recurrence_0.smv_k800.dimacs,SAT,3274.1
BSaLTic-EHf,persistence,sorter.2_recurrence_0.smv_k800.dimacs,SAT,3470.0
Kissat,persistence,sorter.2_recurrence_0.smv_k800.dimacs,wall clock limit exceeded,7200.0
MapleCOMSPS,persistence,sorter.2_recurrence_0.smv_k800.dimacs,SAT,3441.74
BSaLTic-DHf,reactivity,sorter.3_reactivity_0.smv_k100.dimacs,UNSAT,2228.27
BSaLTic-EHf,reactivity,sorter.3_reactivity_0.smv_k100.dimacs,UNSAT,2011.83
Kissat,reactivity,sorter.3_reactivity_0.smv_k100.dimacs,UNSAT,485.198
MapleCOMSPS,reactivity,sorter.3_reactivity_0.smv_k100.dimacs,UNSAT,3203.96
BSaLTic-DHf,reactivity,sorter.4_reactivity_0.smv_k100.dimacs,wall clock limit exceeded,7200.0
BSaLTic-EHf,reactivity,sorter.4_reactivity_0.smv_k100.dimacs,UNSAT,2536.69
Kissat,reactivity,sorter.4_reactivity_0.smv_k100.dimacs,UNSAT,492.42
MapleCOMSPS,reactivity,sorter.4_reactivity_0.smv_k100.dimacs,UNSAT,2064.15
BSaLTic-DHf,reactivity,sorter.4_reactivity_0.smv_k200.dimacs,wall clock limit exceeded,7200.0
BSaLTic-EHf,reactivity,sorter.4_reactivity_0.smv_k200.dimacs,wall clock limit exceeded,7200.0
Kissat,reactivity,sorter.4_reactivity_0.smv_k200.dimacs,UNSAT,1601.85
MapleCOMSPS,reactivity,sorter.4_reactivity_0.smv_k200.dimacs,wall clock limit exceeded,7200.0
BSaLTic-DHf,reactivity,sorter.4_reactivity_0.smv_k40.dimacs,UNSAT,22.4
BSaLTic-EHf,reactivity,sorter.4_reactivity_0.smv_k40.dimacs,UNSAT,31.84
Kissat,reactivity,sorter.4_reactivity_0.smv_k40.dimacs,UNSAT,98.4052
MapleCOMSPS,reactivity,sorter.4_reactivity_0.smv_k40.dimacs,UNSAT,27.88
BSaLTic-DHf,reactivity,sorter.5_reactivity_0.smv_k200.dimacs,wall clock limit exceeded,7200.0
BSaLTic-EHf,reactivity,sorter.5_reactivity_0.smv_k200.dimacs,wall clock limit exceeded,7200.0
Kissat,reactivity,sorter.5_reactivity_0.smv_k200.dimacs,UNSAT,3896.68
MapleCOMSPS,reactivity,sorter.5_reactivity_0.smv_k200.dimacs,wall clock limit exceeded,7200.0
BSaLTic-DHf,reactivity,sorter.5_reactivity_0.smv_k40.dimacs,UNSAT,18.55
BSaLTic-EHf,reactivity,sorter.5_reactivity_0.smv_k40.dimacs,UNSAT,19.35
Kissat,reactivity,sorter.5_reactivity_0.smv_k40.dimacs,UNSAT,28.8617
MapleCOMSPS,reactivity,sorter.5_reactivity_0.smv_k40.dimacs,UNSAT,16.72
BSaLTic-DHf,reactivity,sorter.5_reactivity_0.smv_k80.dimacs,UNSAT,1083.29
BSaLTic-EHf,reactivity,sorter.5_reactivity_0.smv_k80.dimacs,UNSAT,2129.01
Kissat,reactivity,sorter.5_reactivity_0.smv_k80.dimacs,UNSAT,266.796
MapleCOMSPS,reactivity,sorter.5_reactivity_0.smv_k80.dimacs,UNSAT,900.7
BSaLTic-DHf,obligation,srg5_obligation_0.smv_k1000.dimacs,SAT,0.24
BSaLTic-EHf,obligation,srg5_obligation_0.smv_k1000.dimacs,SAT,0.24
Kissat,obligation,srg5_obligation_0.smv_k1000.dimacs,SAT,0.056703
MapleCOMSPS,obligation,srg5_obligation_0.smv_k1000.dimacs,SAT,0.22
BSaLTic-DHf,obligation,srg5_obligation_0.smv_k2000.dimacs,SAT,0.74
BSaLTic-EHf,obligation,srg5_obligation_0.smv_k2000.dimacs,SAT,0.77
Kissat,obligation,srg5_obligation_0.smv_k2000.dimacs,SAT,0.111591
MapleCOMSPS,obligation,srg5_obligation_0.smv_k2000.dimacs,SAT,0.77
BSaLTic-DHf,obligation,srg5_obligation_0.smv_k800.dimacs,SAT,0.15
BSaLTic-EHf,obligation,srg5_obligation_0.smv_k800.dimacs,SAT,0.15
Kissat,obligation,srg5_obligation_0.smv_k800.dimacs,SAT,0.050958
MapleCOMSPS,obligation,srg5_obligation_0.smv_k800.dimacs,SAT,0.16
BSaLTic-DHf,obligation,syncarb10_obligation_0.smv_k1000.dimacs,SAT,0.21
BSaLTic-EHf,obligation,syncarb10_obligation_0.smv_k1000.dimacs,SAT,0.21
Kissat,obligation,syncarb10_obligation_0.smv_k1000.dimacs,SAT,0.092021
MapleCOMSPS,obligation,syncarb10_obligation_0.smv_k1000.dimacs,SAT,0.21
BSaLTic-DHf,obligation,syncarb10_obligation_0.smv_k200.dimacs,SAT,0.04
BSaLTic-EHf,obligation,syncarb10_obligation_0.smv_k200.dimacs,SAT,0.04
Kissat,obligation,syncarb10_obligation_0.smv_k200.dimacs,SAT,0.024973
MapleCOMSPS,obligation,syncarb10_obligation_0.smv_k200.dimacs,SAT,0.04
BSaLTic-DHf,obligation,syncarb10_obligation_0.smv_k400.dimacs,SAT,0.09
BSaLTic-EHf,obligation,syncarb10_obligation_0.smv_k400.dimacs,SAT,0.09
Kissat,obligation,syncarb10_obligation_0.smv_k400.dimacs,SAT,0.042999
MapleCOMSPS,obligation,syncarb10_obligation_0.smv_k400.dimacs,SAT,0.07
BSaLTic-DHf,recurrence,syncarb10_persistence_0.smv_k400.dimacs,SAT,61.14
BSaLTic-EHf,recurrence,syncarb10_persistence_0.smv_k400.dimacs,SAT,61.03
Kissat,recurrence,syncarb10_persistence_0.smv_k400.dimacs,SAT,2.74305
MapleCOMSPS,recurrence,syncarb10_persistence_0.smv_k400.dimacs,SAT,99.97
BSaLTic-DHf,recurrence,syncarb5_neg.smv_k100.dimacs,SAT,0.02
BSaLTic-EHf,recurrence,syncarb5_neg.smv_k100.dimacs,SAT,0.02
Kissat,recurrence,syncarb5_neg.smv_k100.dimacs,SAT,0.017734
MapleCOMSPS,recurrence,syncarb5_neg.smv_k100.dimacs,SAT,0.02
BSaLTic-DHf,recurrence,syncarb5_neg.smv_k1000.dimacs,SAT,0.44
BSaLTic-EHf,recurrence,syncarb5_neg.smv_k1000.dimacs,SAT,0.44
Kissat,recurrence,syncarb5_neg.smv_k1000.dimacs,SAT,0.152427
MapleCOMSPS,recurrence,syncarb5_neg.smv_k1000.dimacs,SAT,0.44
BSaLTic-DHf,recurrence,syncarb5_neg.smv_k1200.dimacs,SAT,0.6
BSaLTic-EHf,recurrence,syncarb5_neg.smv_k1200.dimacs,SAT,0.59
Kissat,recurrence,syncarb5_neg.smv_k1200.dimacs,SAT,0.212281
MapleCOMSPS,recurrence,syncarb5_neg.smv_k1200.dimacs,SAT,0.63
BSaLTic-DHf,recurrence,syncarb5_neg.smv_k1600.dimacs,SAT,0.9
BSaLTic-EHf,recurrence,syncarb5_neg.smv_k1600.dimacs,SAT,0.9
Kissat,recurrence,syncarb5_neg.smv_k1600.dimacs,SAT,0.326925
MapleCOMSPS,recurrence,syncarb5_neg.smv_k1600.dimacs,SAT,1.06
BSaLTic-DHf,recurrence,syncarb5_neg.smv_k400.dimacs,SAT,0.13
BSaLTic-EHf,recurrence,syncarb5_neg.smv_k400.dimacs,SAT,0.11
Kissat,recurrence,syncarb5_neg.smv_k400.dimacs,SAT,0.049475
MapleCOMSPS,recurrence,syncarb5_neg.smv_k400.dimacs,SAT,0.13
BSaLTic-DHf,recurrence,syncarb5_neg.smv_k600.dimacs,SAT,0.25
BSaLTic-EHf,recurrence,syncarb5_neg.smv_k600.dimacs,SAT,0.25
Kissat,recurrence,syncarb5_neg.smv_k600.dimacs,SAT,0.078983
MapleCOMSPS,recurrence,syncarb5_neg.smv_k600.dimacs,SAT,0.26
BSaLTic-EHf,guarantee,tcas_k400.dimacs,SAT,10.57
BSaLTic-DHf,guarantee,tcas_k400.dimacs,SAT,10.65
Kissat,guarantee,tcas_k400.dimacs,SAT,9.37615
MapleCOMSPS,guarantee,tcas_k400.dimacs,SAT,15.87
BSaLTic-EHf,guarantee,tcas_k600.dimacs,SAT,28.4
BSaLTic-DHf,guarantee,tcas_k600.dimacs,SAT,28.3
Kissat,guarantee,tcas_k600.dimacs,SAT,4.33432
MapleCOMSPS,guarantee,tcas_k600.dimacs,SAT,28.2
BSaLTic-DHf,safety,tcas_neg.smv_k4000.dimacs,SAT,5874.17
BSaLTic-EHf,safety,tcas_neg.smv_k4000.dimacs,SAT,1535.89
Kissat,safety,tcas_neg.smv_k4000.dimacs,SAT,460.784
MapleCOMSPS,safety,tcas_neg.smv_k4000.dimacs,SAT,3913.76
BSaLTic-DHf,safety,tcas_neg.smv_k6000.dimacs,wall clock limit exceeded,7200.0
BSaLTic-EHf,safety,tcas_neg.smv_k6000.dimacs,wall clock limit exceeded,7200.0
Kissat,safety,tcas_neg.smv_k6000.dimacs,SAT,550.771
MapleCOMSPS,safety,tcas_neg.smv_k6000.dimacs,wall clock limit exceeded,7200.0
BSaLTic-EHf,guarantee,tcas-t_k1000.dimacs,SAT,89.04
BSaLTic-DHf,guarantee,tcas-t_k1000.dimacs,SAT,81.54
Kissat,guarantee,tcas-t_k1000.dimacs,SAT,29.7891
MapleCOMSPS,guarantee,tcas-t_k1000.dimacs,SAT,91.87
BSaLTic-EHf,guarantee,tcas-t_k4000.dimacs,SAT,1047.7
BSaLTic-DHf,guarantee,tcas-t_k4000.dimacs,SAT,809.22
Kissat,guarantee,tcas-t_k4000.dimacs,SAT,1391.58
MapleCOMSPS,guarantee,tcas-t_k4000.dimacs,SAT,1529.42
BSaLTic-EHf,guarantee,tcas-t_k600.dimacs,SAT,30.74
BSaLTic-DHf,guarantee,tcas-t_k600.dimacs,SAT,44.13
Kissat,guarantee,tcas-t_k600.dimacs,SAT,14.8394
MapleCOMSPS,guarantee,tcas-t_k600.dimacs,SAT,30.64
BSaLTic-EHf,guarantee,tcas-t_k6000.dimacs,SAT,1694.6
BSaLTic-DHf,guarantee,tcas-t_k6000.dimacs,SAT,1957.34
Kissat,guarantee,tcas-t_k6000.dimacs,SAT,996.067
MapleCOMSPS,guarantee,tcas-t_k6000.dimacs,SAT,1677.36
BSaLTic-DHf,safety,tcas-t_neg.smv_k2000.dimacs,SAT,529.02
BSaLTic-EHf,safety,tcas-t_neg.smv_k2000.dimacs,SAT,532.99
Kissat,safety,tcas-t_neg.smv_k2000.dimacs,SAT,151.522
MapleCOMSPS,safety,tcas-t_neg.smv_k2000.dimacs,SAT,500.5
BSaLTic-EHf,guarantee,towerofhanoi_k600.dimacs,SAT,799.78
BSaLTic-DHf,guarantee,towerofhanoi_k600.dimacs,SAT,1706.19
Kissat,guarantee,towerofhanoi_k600.dimacs,SAT,533.499
MapleCOMSPS,guarantee,towerofhanoi_k600.dimacs,SAT,749.57
BSaLTic-DHf,safety,towerofhanoi_neg.smv_k6000.dimacs,wall clock limit exceeded,7200.0
BSaLTic-EHf,safety,towerofhanoi_neg.smv_k6000.dimacs,wall clock limit exceeded,7200.0
Kissat,safety,towerofhanoi_neg.smv_k6000.dimacs,wall clock limit exceeded,7200.02
MapleCOMSPS,safety,towerofhanoi_neg.smv_k6000.dimacs,wall clock limit exceeded,7200.0
BSaLTic-EHf,guarantee,traffic-lights0_k1000.dimacs,UNSAT,52.65
BSaLTic-DHf,guarantee,traffic-lights0_k1000.dimacs,UNSAT,59.83
Kissat,guarantee,traffic-lights0_k1000.dimacs,UNSAT,129.423
MapleCOMSPS,guarantee,traffic-lights0_k1000.dimacs,UNSAT,70.8
BSaLTic-EHf,guarantee,traffic-lights0_k4000.dimacs,UNSAT,516.9
BSaLTic-DHf,guarantee,traffic-lights0_k4000.dimacs,UNSAT,792.99
Kissat,guarantee,traffic-lights0_k4000.dimacs,UNSAT,587.498
MapleCOMSPS,guarantee,traffic-lights0_k4000.dimacs,UNSAT,515.78
BSaLTic-EHf,guarantee,traffic-lights0_k600.dimacs,UNSAT,25.46
BSaLTic-DHf,guarantee,traffic-lights0_k600.dimacs,UNSAT,34.15
Kissat,guarantee,traffic-lights0_k600.dimacs,UNSAT,46.4856
MapleCOMSPS,guarantee,traffic-lights0_k600.dimacs,UNSAT,25.27
BSaLTic-DHf,obligation,traffic-lights0_obligation_0.smv_k100.dimacs,SAT,0.1
BSaLTic-EHf,obligation,traffic-lights0_obligation_0.smv_k100.dimacs,SAT,0.1
Kissat,obligation,traffic-lights0_obligation_0.smv_k100.dimacs,SAT,0.288182
MapleCOMSPS,obligation,traffic-lights0_obligation_0.smv_k100.dimacs,SAT,0.1
BSaLTic-DHf,obligation,traffic-lights0_obligation_0.smv_k1000.dimacs,SAT,1.76
BSaLTic-EHf,obligation,traffic-lights0_obligation_0.smv_k1000.dimacs,SAT,1.7
Kissat,obligation,traffic-lights0_obligation_0.smv_k1000.dimacs,SAT,7.61893
MapleCOMSPS,obligation,traffic-lights0_obligation_0.smv_k1000.dimacs,SAT,2.39
BSaLTic-DHf,obligation,traffic-lights0_obligation_0.smv_k200.dimacs,SAT,0.21
BSaLTic-EHf,obligation,traffic-lights0_obligation_0.smv_k200.dimacs,SAT,0.15
Kissat,obligation,traffic-lights0_obligation_0.smv_k200.dimacs,SAT,0.879454
MapleCOMSPS,obligation,traffic-lights0_obligation_0.smv_k200.dimacs,SAT,0.21
BSaLTic-DHf,obligation,traffic-lights0_obligation_0.smv_k400.dimacs,SAT,1.03
